Time,level_0,index,General Demand (W),Heating Demand (W),PV (W),TotalDemand,Imbalnace,Imbalance_check,Energy Imported (W),Hour,DayOfWeek,EV Demand (W)
2021-05-23 13:15:00,,,6651.0,2359.0,-73698.5333406,9010.0,-64688.5333406,False,,,,0.0
2021-05-23 13:30:00,,,8015.0,2359.0,-79705.6444287,10374.0,-69331.6444287,False,,,,0.0
2021-05-23 13:45:00,,,8950.0,2359.0,-79490.0666703,11309.0,-68181.0666703,False,,,,0.0
2021-05-23 14:00:00,,,7277.0,2359.0,-79281.7555713,9636.0,-69645.7555713,False,,,,0.0
2021-05-23 14:15:00,,,6672.0,2359.0,-79083.1333188,9031.0,-70052.1333188,False,,,,0.0
2021-05-23 14:30:00,,,6246.0,2255.0,-78891.7777911,8501.0,-70390.7777911,False,,,,0.0
2021-05-23 14:45:00,,,6897.0,2255.0,-84177.0666594,9152.0,-75025.0666594,False,,,,0.0
2021-05-23 15:00:00,,,8858.0,2255.0,-89622.2222307,11113.0,-78509.2222307,False,,,,0.0
2021-05-23 15:15:00,,,7876.0,2255.0,-95282.9555604,10131.0,-85151.9555604,False,,,,0.0
2021-05-23 15:30:00,,,6637.0,2255.0,-101224.6666812,8892.0,-92332.6666812,False,,,,0.0
2021-05-23 15:45:00,,,7154.0,2255.0,-99347.4444396,9409.0,-89938.4444396,False,,,,0.0
2021-05-23 16:00:00,,,8061.0,4117.0,-97477.48889010001,12178.0,-85299.48889010001,False,,,,0.0
2021-05-23 16:15:00,,,10868.0,4117.0,-95602.68890099999,14985.0,-80617.68890099999,False,,,,0.0
2021-05-23 16:30:00,,,8858.0,4221.0,-93718.20000000001,13079.0,-80639.20000000001,False,,,,0.0
2021-05-23 16:45:00,,,8126.0,6685.0,-102067.5999891,14811.0,-87256.5999891,False,,,,0.0
2021-05-23 17:00:00,,,8274.0,6584.0,-110673.7555713,14858.0,-95815.7555713,False,,,,0.0
2021-05-23 17:15:00,,,10046.0,5195.0,-118998.93332970001,15241.0,-103757.93332970001,False,,,,0.0
2021-05-23 17:30:00,,,8908.0,2647.0,-126050.0222307,11555.0,-88551.0222307,False,,,,25944.0
2021-05-23 17:45:00,,,11000.0,2870.0,-124339.9333188,13870.0,-82773.9333188,False,,,,27696.0
2021-05-23 18:00:00,,,12275.0,3331.0,-120876.1555713,15606.0,-78350.1555713,False,,,,26920.0
2021-05-23 18:00:00,,,12275.0,3331.0,-120876.1555713,15606.0,-124098.1555713,False,,,,-18828.0
2021-05-23 18:15:00,,,12263.0,4236.0,-115150.02220889999,16499.0,-72431.02220889999,False,,,,26220.0
2021-05-23 18:15:00,,,12263.0,4236.0,-115150.02220889999,16499.0,-117479.02220889999,False,,,,-18828.0
2021-05-23 18:30:00,,,10966.0,4011.0,-106834.53332969999,14977.0,-63861.53332969999,False,,,,27996.0
2021-05-23 18:30:00,,,10966.0,4011.0,-106834.53332969999,14977.0,-110685.53332969999,False,,,,-18828.0
2021-05-23 18:45:00,,,11931.0,3390.0,-91312.9333188,15321.0,-48315.9333188,False,,,,27676.0
2021-05-23 18:45:00,,,11931.0,3390.0,-91312.9333188,15321.0,-94819.9333188,False,,,,-18828.0
2021-05-23 19:00:00,,,11531.0,3377.0,-75641.1555495,14908.0,-33389.15554950001,False,,,,27344.0
2021-05-23 19:00:00,,,11531.0,3377.0,-75641.1555495,14908.0,-79561.1555495,False,,,,-18828.0
2021-05-23 19:15:00,,,10600.0,3158.0,-59744.111109900005,13758.0,-19498.111109900005,False,,,,26488.0
2021-05-23 19:15:00,,,10600.0,3158.0,-59744.111109900005,13758.0,-64814.1111099,False,,,,-18828.0
2021-05-23 19:30:00,,,10577.0,3158.0,-43510.3777911,13735.0,-3535.3777910999997,False,,,,26240.0
2021-05-23 19:30:00,,,10577.0,3158.0,-43510.3777911,13735.0,-48603.3777911,False,,,,-18828.0
2021-05-23 19:45:00,,,13136.0,4598.0,-29812.71111099,17734.0,-30906.71111099,False,,,,-18828.0
2021-05-23 20:00:00,,,12379.0,3456.0,-20797.2,15835.0,-23790.2,False,,,,-18828.0
2021-05-23 20:15:00,,,17606.0,2665.0,-17188.08888792,20271.0,-15745.08888792,True,,,,-18828.0
2021-05-23 20:30:00,,,15812.0,5621.0,-15637.86666594,21433.0,-13032.86666594,True,,,,-18828.0
2021-05-23 20:45:00,,,13461.0,2551.0,-9013.08888792,16012.0,-11829.08888792,True,,,,-18828.0
2021-05-23 21:00:00,,,20291.0,3949.0,-2095.222222089,24240.0,3316.777777911,True,,,,-18828.0
2021-05-23 21:15:00,,,17162.0,5287.0,-4781.46666594,22449.0,-1160.46666594,True,,,,-18828.0
2021-05-23 21:30:00,,,13278.0,4328.0,0.0,17606.0,-1222.0,True,,,,-18828.0
2021-05-23 21:45:00,,,16706.0,7063.0,0.0,23769.0,4941.0,True,,,,-18828.0
2021-05-23 22:00:00,,,12805.0,5516.0,0.0,18321.0,-507.0,True,,,,-18828.0
2021-05-23 22:15:00,,,12789.0,9981.0,0.0,22770.0,3942.0,True,,,,-18828.0
2021-05-23 22:30:00,,,12602.0,10663.0,0.0,23265.0,4437.0,True,,,,-18828.0
2021-05-23 22:45:00,,,13231.0,8670.0,0.0,21901.0,3073.0,True,,,,-18828.0
2021-05-23 23:00:00,,,12662.0,2781.0,0.0,15443.0,-3385.0,True,,,,-18828.0
2021-05-23 23:15:00,,,12800.0,4583.0,0.0,17383.0,-1445.0,True,,,,-18828.0
2021-05-23 23:30:00,,,11726.0,3755.0,0.0,15481.0,-3347.0,True,,,,-18828.0
2021-05-23 23:45:00,,,10328.0,2730.0,0.0,13058.0,-5770.0,True,,,,-18828.0
2021-05-24 00:00:00,,,8630.0,2730.0,0.0,11360.0,-7468.0,True,,,,-18828.0
2021-05-24 00:15:00,,,6213.0,2730.0,0.0,8943.0,8943.0,True,,,,0.0
2021-05-24 00:30:00,,,7639.0,2730.0,0.0,10369.0,10369.0,True,,,,0.0
2021-05-24 00:45:00,,,6140.0,2626.0,0.0,8766.0,8766.0,True,,,,0.0
2021-05-24 01:00:00,,,6021.0,3008.0,0.0,9029.0,9029.0,True,,,,0.0
2021-05-24 01:15:00,,,7099.0,3008.0,0.0,10107.0,10107.0,True,,,,0.0
2021-05-24 01:30:00,,,5541.0,3008.0,0.0,8549.0,8549.0,True,,,,0.0
2021-05-24 01:45:00,,,5376.0,3008.0,0.0,8384.0,8384.0,True,,,,0.0
2021-05-24 02:00:00,,,5338.0,3008.0,0.0,8346.0,8346.0,True,,,,0.0
2021-05-24 02:15:00,,,5373.0,3008.0,0.0,8381.0,8381.0,True,,,,0.0
2021-05-24 02:30:00,,,5373.0,3008.0,0.0,8381.0,8381.0,True,,,,0.0
2021-05-24 02:45:00,,,5380.0,3008.0,0.0,8388.0,8388.0,True,,,,0.0
2021-05-24 03:00:00,,,5319.0,3008.0,0.0,8327.0,8327.0,True,,,,0.0
2021-05-24 03:15:00,,,5395.0,3008.0,0.0,8403.0,8403.0,True,,,,0.0
2021-05-24 03:30:00,,,5371.0,3008.0,0.0,8379.0,8379.0,True,,,,0.0
2021-05-24 03:45:00,,,5360.0,3008.0,0.0,8368.0,8368.0,True,,,,0.0
2021-05-24 04:00:00,,,5336.0,3008.0,0.0,8344.0,8344.0,True,,,,0.0
2021-05-24 04:15:00,,,5387.0,3008.0,0.0,8395.0,8395.0,True,,,,0.0
2021-05-24 04:30:00,,,5384.0,3008.0,0.0,8392.0,8392.0,True,,,,0.0
2021-05-24 04:45:00,,,5337.0,3008.0,0.0,8345.0,8345.0,True,,,,0.0
2021-05-24 05:00:00,,,5363.0,3008.0,0.0,8371.0,8371.0,True,,,,0.0
2021-05-24 05:15:00,,,5367.0,3008.0,0.0,8375.0,8375.0,True,,,,0.0
2021-05-24 05:30:00,,,5384.0,3008.0,0.0,8392.0,8392.0,True,,,,0.0
2021-05-24 05:45:00,,,5310.0,3008.0,-3117.399999891,8318.0,5200.600000109,True,,,,0.0
2021-05-24 06:00:00,,,5378.0,3008.0,0.0,8386.0,8386.0,True,,,,0.0
2021-05-24 06:15:00,,,5342.0,3008.0,-4166.22222198,8350.0,4183.77777802,True,,,,0.0
2021-05-24 06:30:00,,,5302.0,3008.0,-13254.39999891,8310.0,-4944.399998909999,False,,,,0.0
2021-05-24 06:45:00,,,5211.0,3008.0,-21230.77777911,8219.0,-13011.777779110002,False,,,,0.0
2021-05-24 07:00:00,,,5177.0,3008.0,-31181.26666812,8185.0,-22996.26666812,False,,,,0.0
2021-05-24 07:15:00,,,5692.0,3008.0,-42364.6666812,8700.0,-33664.6666812,False,,,,0.0
2021-05-24 07:30:00,,,5597.0,5678.0,-54369.2000109,11275.0,-43094.2000109,False,,,,0.0
2021-05-24 07:45:00,,,6456.0,9290.0,-61446.9333297,15746.0,-45700.9333297,False,,,,0.0
2021-05-24 08:00:00,,,7629.0,10338.0,-64845.3111099,17967.0,-46878.3111099,False,,,,0.0
2021-05-24 08:15:00,,,9032.0,6636.0,-66218.7111099,15668.0,-50550.7111099,False,,,,0.0
2021-05-24 08:30:00,,,7575.0,17312.0,-66533.6000109,24887.0,-41646.6000109,False,,,,0.0
2021-05-24 08:45:00,,,7080.0,12670.0,-68168.6000109,19750.0,-48418.6000109,False,,,,0.0
2021-05-24 09:00:00,,,7391.0,6922.0,-69597.71109900001,14313.0,-55284.71109900001,False,,,,0.0
2021-05-24 09:15:00,,,5655.0,6667.0,-70910.5555713,12322.0,-58588.55557130001,False,,,,0.0
2021-05-24 09:30:00,,,5667.0,2963.0,-72165.2666703,8630.0,-63535.2666703,False,,,,0.0
2021-05-24 09:45:00,,,5342.0,3313.0,-81003.9555495,8655.0,-72348.9555495,False,,,,0.0
2021-05-24 10:00:00,,,5233.0,2963.0,-90053.3777802,8196.0,-81857.3777802,False,,,,0.0
2021-05-24 10:15:00,,,5216.0,2552.0,-99301.4222307,7768.0,-91533.4222307,False,,,,0.0
2021-05-24 10:30:00,,,5063.0,2552.0,-108728.7111099,7615.0,-101113.7111099,False,,,,0.0
2021-05-24 10:45:00,,,4832.0,2552.0,-128445.6,7384.0,-121061.6,False,,,,0.0
2021-05-24 11:00:00,,,4679.0,3530.0,-149046.6,8209.0,-140837.6,False,,,,0.0
2021-05-24 11:15:00,,,4483.0,2552.0,-170199.8666703,7035.0,-163164.8666703,False,,,,0.0
2021-05-24 11:30:00,,,4792.0,2784.0,-191597.7777693,7576.0,-184021.7777693,False,,,,0.0
2021-05-24 11:45:00,,,5945.0,2552.0,-166956.5111208,8497.0,-158459.5111208,False,,,,0.0
2021-05-24 12:00:00,,,5483.0,3591.0,-143572.3777911,9074.0,-134498.3777911,False,,,,0.0
2021-05-24 12:15:00,,,5996.0,2552.0,-122336.7555495,8548.0,-113788.7555495,False,,,,0.0
2021-05-24 12:30:00,,,6014.0,3519.0,-103261.7555604,9533.0,-93728.7555604,False,,,,0.0
2021-05-24 12:45:00,,,7346.0,2552.0,-104286.3555495,9898.0,-94388.3555495,False,,,,0.0
2021-05-24 13:00:00,,,7041.0,2552.0,-105347.28890099999,9593.0,-95754.28890099999,False,,,,0.0
2021-05-24 13:15:00,,,5041.0,2552.0,-106449.3999891,7593.0,-98856.3999891,False,,,,0.0
2021-05-24 13:30:00,,,5321.0,2552.0,-107595.111099,7873.0,-99722.111099,False,,,,0.0
2021-05-24 13:45:00,,,7028.0,2371.0,-141242.19998910002,9399.0,-131843.19998910002,False,,,,0.0
2021-05-24 14:00:00,,,6096.0,2552.0,-179266.2444396,8648.0,-170618.2444396,False,,,,0.0
2021-05-24 14:15:00,,,5481.0,2552.0,-219855.42220889998,8033.0,-211822.42220889998,False,,,,0.0
2021-05-24 14:30:00,,,5806.0,2552.0,-259662.2222307,8358.0,-223988.2222307,False,,,,27316.0
2021-05-24 14:45:00,,,5976.0,2552.0,-247919.288901,8528.0,-212251.288901,False,,,,27140.0
2021-05-24 15:00:00,,,4007.0,2386.0,-236292.62221980002,6393.0,-202847.62221980002,False,,,,27052.0
2021-05-24 15:15:00,,,4633.0,2364.0,-224753.1555495,6997.0,-189808.1555495,False,,,,27948.0
2021-05-24 15:30:00,,,6049.0,2364.0,-213264.55556039998,8413.0,-178811.55556039998,False,,,,26040.0
2021-05-24 15:45:00,,,6933.0,2967.0,-196350.1777911,9900.0,-159978.1777911,False,,,,26472.0
2021-05-24 16:00:00,,,6830.0,2364.0,-179455.1777802,9194.0,-143081.1777802,False,,,,27180.0
2021-05-24 16:15:00,,,7350.0,2434.0,-162625.5777693,9784.0,-126889.5777693,False,,,,25952.0
2021-05-24 16:30:00,,,7883.0,2622.0,-145965.5333406,10505.0,-107464.5333406,False,,,,27996.0
2021-05-24 16:30:00,,,7883.0,2622.0,-145965.5333406,10505.0,-154288.5333406,False,,,,-18828.0
2021-05-24 16:45:00,,,8332.0,2622.0,-139205.1111099,10954.0,-147079.1111099,False,,,,-18828.0
2021-05-24 17:00:00,,,8629.0,2689.0,-132323.5777911,11318.0,-139833.5777911,False,,,,-18828.0
2021-05-24 17:15:00,,,9625.0,2800.0,-125303.9777802,12425.0,-131706.97778020002,False,,,,-18828.0
2021-05-24 17:30:00,,,10680.0,2434.0,-118126.9333188,13114.0,-123840.9333188,False,,,,-18828.0
2021-05-24 17:45:00,,,12462.0,3029.0,-108912.8000109,15491.0,-112249.8000109,False,,,,-18828.0
2021-05-24 18:00:00,,,14733.0,2416.0,-99739.8444396,17149.0,-101418.8444396,False,,,,-18828.0
2021-05-24 18:15:00,,,15109.0,3259.0,-90627.44442870001,18368.0,-91087.44442870001,False,,,,-18828.0
2021-05-24 18:30:00,,,15153.0,3742.0,-81590.1333297,18895.0,-81523.1333297,False,,,,-18828.0
2021-05-24 18:45:00,,,11709.0,3849.0,-70360.7111208,15558.0,-73630.7111208,False,,,,-18828.0
2021-05-24 19:00:00,,,10772.0,3497.0,-59780.444439599996,14269.0,-64339.44443959999,False,,,,-18828.0
2021-05-24 19:15:00,,,12370.0,2228.0,-49873.5555495,14598.0,-54103.5555495,False,,,,-18828.0
2021-05-24 19:30:00,,,17153.0,2439.0,-40586.7555495,19592.0,-39822.7555495,False,,,,-18828.0
2021-05-24 19:45:00,,,17017.0,3458.0,-33894.1555713,20475.0,-32247.155571299998,False,,,,-18828.0
2021-05-24 20:00:00,,,14762.0,4230.0,-27455.88888792,18992.0,-27291.88888792,False,,,,-18828.0
2021-05-24 20:15:00,,,10471.0,3784.0,-21332.511112080003,14255.0,-25905.511112080003,False,,,,-18828.0
2021-05-24 20:30:00,,,10302.0,4203.0,-15584.57777802,14505.0,-19907.57777802,False,,,,-18828.0
2021-05-24 20:45:00,,,11220.0,7335.0,-10916.95555713,18555.0,-11189.95555713,True,,,,-18828.0
2021-05-24 21:00:00,,,14730.0,7564.0,-5626.822223069999,22294.0,-2160.8222230699994,True,,,,-18828.0
2021-05-24 21:15:00,,,14031.0,10239.0,-356.06666670299995,24270.0,5085.933333297,True,,,,-18828.0
2021-05-24 21:30:00,,,15115.0,8274.0,0.0,23389.0,4561.0,True,,,,-18828.0
2021-05-24 21:45:00,,,16268.0,6524.0,0.0,22792.0,3964.0,True,,,,-18828.0
2021-05-24 22:00:00,,,13984.0,7106.0,0.0,21090.0,2262.0,True,,,,-18828.0
2021-05-24 22:15:00,,,12073.0,9525.0,0.0,21598.0,2770.0,True,,,,-18828.0
2021-05-24 22:30:00,,,14812.0,7393.0,0.0,22205.0,3377.0,True,,,,-18828.0
2021-05-24 22:45:00,,,15732.0,4304.0,0.0,20036.0,20036.0,True,,,,0.0
2021-05-24 23:00:00,,,17069.0,5061.0,0.0,22130.0,22130.0,True,,,,0.0
2021-05-24 23:15:00,,,13782.0,2631.0,0.0,16413.0,16413.0,True,,,,0.0
2021-05-24 23:30:00,,,11089.0,2521.0,0.0,13610.0,13610.0,True,,,,0.0
2021-05-24 23:45:00,,,14576.0,2150.0,0.0,16726.0,16726.0,True,,,,0.0
2021-05-25 00:00:00,,,8763.0,2150.0,0.0,10913.0,10913.0,True,,,,0.0
2021-05-25 00:15:00,,,11190.0,2150.0,0.0,13340.0,13340.0,True,,,,0.0
2021-05-25 00:30:00,,,10532.0,2150.0,0.0,12682.0,12682.0,True,,,,0.0
2021-05-25 00:45:00,,,6975.0,2150.0,0.0,9125.0,9125.0,True,,,,0.0
2021-05-25 01:00:00,,,8833.0,2544.0,0.0,11377.0,11377.0,True,,,,0.0
2021-05-25 01:15:00,,,5752.0,2544.0,0.0,8296.0,8296.0,True,,,,0.0
2021-05-25 01:30:00,,,5347.0,2544.0,0.0,7891.0,7891.0,True,,,,0.0
2021-05-25 01:45:00,,,5335.0,2544.0,0.0,7879.0,7879.0,True,,,,0.0
2021-05-25 02:00:00,,,5393.0,2544.0,0.0,7937.0,7937.0,True,,,,0.0
2021-05-25 02:15:00,,,5381.0,2544.0,0.0,7925.0,7925.0,True,,,,0.0
2021-05-25 02:30:00,,,5341.0,2544.0,0.0,7885.0,7885.0,True,,,,0.0
2021-05-25 02:45:00,,,5322.0,2544.0,0.0,7866.0,7866.0,True,,,,0.0
2021-05-25 03:00:00,,,5433.0,2544.0,0.0,7977.0,7977.0,True,,,,0.0
2021-05-25 03:15:00,,,5360.0,2544.0,0.0,7904.0,7904.0,True,,,,0.0
2021-05-25 03:30:00,,,5330.0,2544.0,0.0,7874.0,7874.0,True,,,,0.0
2021-05-25 03:45:00,,,5337.0,2544.0,0.0,7881.0,7881.0,True,,,,0.0
2021-05-25 04:00:00,,,5437.0,2544.0,0.0,7981.0,7981.0,True,,,,0.0
2021-05-25 04:15:00,,,5340.0,2544.0,0.0,7884.0,7884.0,True,,,,0.0
2021-05-25 04:30:00,,,5335.0,2544.0,0.0,7879.0,7879.0,True,,,,0.0
2021-05-25 04:45:00,,,5361.0,2544.0,0.0,7905.0,7905.0,True,,,,0.0
2021-05-25 05:00:00,,,5416.0,2544.0,0.0,7960.0,7960.0,True,,,,0.0
2021-05-25 05:15:00,,,5344.0,2544.0,0.0,7888.0,7888.0,True,,,,0.0
2021-05-25 05:30:00,,,5325.0,2544.0,0.0,7869.0,7869.0,True,,,,0.0
2021-05-25 05:45:00,,,5399.0,2544.0,0.0,7943.0,7943.0,True,,,,0.0
2021-05-25 06:00:00,,,5373.0,2544.0,-525.6222220889999,7917.0,7391.3777779110005,True,,,,0.0
2021-05-25 06:15:00,,,5362.0,2544.0,-5038.22222307,7906.0,2867.77777693,True,,,,0.0
2021-05-25 06:30:00,,,5211.0,2544.0,-14991.133331879999,7755.0,-7236.133331879999,False,,,,0.0
2021-05-25 06:45:00,,,5250.0,2544.0,-21792.73333188,7794.0,-13998.733331880001,False,,,,0.0
2021-05-25 07:00:00,,,5179.0,2544.0,-31280.57777802,7723.0,-23557.57777802,False,,,,0.0
2021-05-25 07:15:00,,,5267.0,2544.0,-42672.288890100004,7811.0,-34861.288890100004,False,,,,0.0
2021-05-25 07:30:00,,,5896.0,4514.0,-55374.422208899996,10410.0,-44964.422208899996,False,,,,0.0
2021-05-25 07:45:00,,,6649.0,10632.0,-69350.6444505,17281.0,-52069.644450499996,False,,,,0.0
2021-05-25 08:00:00,,,6756.0,11448.0,-84281.2222089,18204.0,-66077.2222089,False,,,,0.0
2021-05-25 08:15:00,,,7233.0,13703.0,-99909.3999891,20936.0,-78973.3999891,False,,,,0.0
2021-05-25 08:30:00,,,8167.0,8355.0,-116041.4000109,16522.0,-99519.4000109,False,,,,0.0
2021-05-25 08:45:00,,,9630.0,10346.0,-132522.20001089998,19976.0,-112546.20001089998,False,,,,0.0
2021-05-25 09:00:00,,,7546.0,4214.0,-149220.9999891,11760.0,-137460.9999891,False,,,,0.0
2021-05-25 09:15:00,,,7789.0,3278.0,-166028.79998910002,11067.0,-154961.79998910002,False,,,,0.0
2021-05-25 09:30:00,,,6901.0,3278.0,-182846.288901,10179.0,-172667.288901,False,,,,0.0
2021-05-25 09:45:00,,,4915.0,3278.0,-199826.0666703,8193.0,-191633.0666703,False,,,,0.0
2021-05-25 10:00:00,,,4281.0,3883.0,-216696.8444505,8164.0,-208532.8444505,False,,,,0.0
2021-05-25 10:15:00,,,4100.0,3278.0,-233415.02221979998,7378.0,-226037.02221979998,False,,,,0.0
2021-05-25 10:30:00,,,3928.0,3789.0,-249961.2222198,7717.0,-242244.2222198,False,,,,0.0
2021-05-25 10:45:00,,,3827.0,3456.0,-259572.59999999998,7283.0,-252289.59999999998,False,,,,0.0
2021-05-25 11:00:00,,,3722.0,3278.0,-268769.77776930004,7000.0,-261769.77776930004,False,,,,0.0
2021-05-25 11:15:00,,,3615.0,3278.0,-277601.1999891,6893.0,-270708.1999891,False,,,,0.0
2021-05-25 11:30:00,,,3545.0,4441.0,-286129.8444396,7986.0,-278143.8444396,False,,,,0.0
2021-05-25 11:45:00,,,3437.0,3251.0,-297344.73332969996,6688.0,-290656.73332969996,False,,,,0.0
2021-05-25 12:00:00,,,3289.0,3089.0,-308411.8666812,6378.0,-302033.8666812,False,,,,0.0
2021-05-25 12:15:00,,,4756.0,3089.0,-319326.3999891,7845.0,-311481.3999891,False,,,,0.0
2021-05-25 12:30:00,,,5060.0,4532.0,-330064.11099,9592.0,-292992.11099,False,,,,27480.0
2021-05-25 12:45:00,,,4344.0,3089.0,-324122.4,7433.0,-289761.4,False,,,,26928.0
2021-05-25 13:00:00,,,5774.0,3251.0,-317846.4222198,9025.0,-282605.4222198,False,,,,26216.0
2021-05-25 13:15:00,,,4174.0,3089.0,-311352.44442869996,7263.0,-277233.44442869996,False,,,,26856.0
2021-05-25 13:30:00,,,5171.0,3080.0,-304744.6222089,8251.0,-268829.6222089,False,,,,27664.0
2021-05-25 13:45:00,,,6327.0,3089.0,-293277.8222307,9416.0,-258077.8222307,False,,,,25784.0
2021-05-25 14:00:00,,,6108.0,3636.0,-281803.7555604,9744.0,-244235.75556040002,False,,,,27824.0
2021-05-25 14:15:00,,,6044.0,2616.0,-270409.6222089,8660.0,-234965.6222089,False,,,,26784.0
2021-05-25 14:30:00,,,6678.0,3480.0,-259136.6000109,10158.0,-222350.6000109,False,,,,26628.0
2021-05-25 14:45:00,,,6739.0,2846.0,-229633.9333188,9585.0,-220048.9333188,False,,,,0.0
2021-05-25 15:00:00,,,7871.0,3127.0,-199944.7555713,10998.0,-188946.7555713,False,,,,0.0
2021-05-25 15:15:00,,,8554.0,2699.0,-170459.04445050002,11253.0,-159206.04445050002,False,,,,0.0
2021-05-25 15:30:00,,,6700.0,2323.0,-141879.2444505,9023.0,-132856.2444505,False,,,,0.0
2021-05-25 15:45:00,,,5752.0,2616.0,-151229.0222307,8368.0,-142861.0222307,False,,,,0.0
2021-05-25 16:00:00,,,7437.0,4288.0,-160675.688901,11725.0,-167778.688901,False,,,,-18828.0
2021-05-25 16:15:00,,,7976.0,3082.0,-169737.2222307,11058.0,-177507.2222307,False,,,,-18828.0
2021-05-25 16:30:00,,,7359.0,3141.0,-177728.1333297,10500.0,-186056.1333297,False,,,,-18828.0
2021-05-25 16:45:00,,,6988.0,3337.0,-155874.8444505,10325.0,-164377.8444505,False,,,,-18828.0
2021-05-25 17:00:00,,,10388.0,2539.0,-134278.311099,12927.0,-140179.311099,False,,,,-18828.0
2021-05-25 17:15:00,,,11855.0,2543.0,-113309.1333297,14398.0,-117739.1333297,False,,,,-18828.0
2021-05-25 17:30:00,,,9968.0,2892.0,-93337.91109899999,12860.0,-99305.91109899999,False,,,,-18828.0
2021-05-25 17:45:00,,,10306.0,2742.0,-95157.0,13048.0,-100937.0,False,,,,-18828.0
2021-05-25 18:00:00,,,9840.0,4198.0,-96169.48889010001,14038.0,-100959.48889010001,False,,,,-18828.0
2021-05-25 18:15:00,,,8887.0,2654.0,-95743.1777802,11541.0,-103030.1777802,False,,,,-18828.0
2021-05-25 18:30:00,,,13883.0,3214.0,-92984.2666812,17097.0,-94715.2666812,False,,,,-18828.0
2021-05-25 18:45:00,,,16297.0,2523.0,-78785.1999891,18820.0,-78793.1999891,False,,,,-18828.0
2021-05-25 19:00:00,,,18736.0,3067.0,-65690.66667030001,21803.0,-62715.66667030001,False,,,,-18828.0
2021-05-25 19:15:00,,,13755.0,3091.0,-53749.11112080001,16846.0,-55731.11112080001,False,,,,-18828.0
2021-05-25 19:30:00,,,12116.0,3249.0,-42795.8222307,15365.0,-46258.8222307,False,,,,-18828.0
2021-05-25 19:45:00,,,13316.0,3278.0,-35972.4222198,16594.0,-38206.4222198,False,,,,-18828.0
2021-05-25 20:00:00,,,12545.0,3816.0,-29236.222223070003,16361.0,-31703.22222307,False,,,,-18828.0
2021-05-25 20:15:00,,,12791.0,3562.0,-22616.28888792,16353.0,-25091.28888792,False,,,,-18828.0
2021-05-25 20:30:00,,,12539.0,3758.0,-16211.933334059999,16297.0,-18742.93333406,True,,,,-18828.0
2021-05-25 20:45:00,,,11622.0,2540.0,-9197.177779110001,14162.0,-13863.177779110003,True,,,,-18828.0
2021-05-25 21:00:00,,,16958.0,3611.0,-2267.199999891,20569.0,-526.1999998909996,True,,,,-18828.0
2021-05-25 21:15:00,,,12696.0,6451.0,0.0,19147.0,319.0,True,,,,-18828.0
2021-05-25 21:30:00,,,13820.0,6445.0,0.0,20265.0,1437.0,True,,,,-18828.0
2021-05-25 21:45:00,,,15955.0,8817.0,0.0,24772.0,5944.0,True,,,,-18828.0
2021-05-25 22:00:00,,,11180.0,9328.0,0.0,20508.0,1680.0,True,,,,-18828.0
2021-05-25 22:15:00,,,11935.0,11512.0,0.0,23447.0,23447.0,True,,,,0.0
2021-05-25 22:30:00,,,13508.0,9034.0,0.0,22542.0,22542.0,True,,,,0.0
2021-05-25 22:45:00,,,13870.0,5536.0,0.0,19406.0,19406.0,True,,,,0.0
2021-05-25 23:00:00,,,13162.0,6416.0,0.0,19578.0,19578.0,True,,,,0.0
2021-05-25 23:15:00,,,11437.0,4954.0,0.0,16391.0,16391.0,True,,,,0.0
2021-05-25 23:30:00,,,10395.0,3278.0,0.0,13673.0,13673.0,True,,,,0.0
2021-05-25 23:45:00,,,11506.0,4456.0,0.0,15962.0,15962.0,True,,,,0.0
2021-05-26 00:00:00,,,9498.0,2720.0,0.0,12218.0,12218.0,True,,,,0.0
2021-05-26 00:15:00,,,7441.0,2720.0,0.0,10161.0,10161.0,True,,,,0.0
2021-05-26 00:30:00,,,9842.0,2720.0,0.0,12562.0,12562.0,True,,,,0.0
2021-05-26 00:45:00,,,8030.0,2685.0,0.0,10715.0,10715.0,True,,,,0.0
2021-05-26 01:00:00,,,6145.0,3064.0,0.0,9209.0,9209.0,True,,,,0.0
2021-05-26 01:15:00,,,7153.0,3064.0,0.0,10217.0,10217.0,True,,,,0.0
2021-05-26 01:30:00,,,5556.0,3064.0,0.0,8620.0,8620.0,True,,,,0.0
2021-05-26 01:45:00,,,5327.0,3064.0,0.0,8391.0,8391.0,True,,,,0.0
2021-05-26 02:00:00,,,5337.0,3064.0,0.0,8401.0,8401.0,True,,,,0.0
2021-05-26 02:15:00,,,5419.0,3064.0,0.0,8483.0,8483.0,True,,,,0.0
2021-05-26 02:30:00,,,5359.0,3064.0,0.0,8423.0,8423.0,True,,,,0.0
2021-05-26 02:45:00,,,5335.0,3064.0,0.0,8399.0,8399.0,True,,,,0.0
2021-05-26 03:00:00,,,5356.0,3064.0,0.0,8420.0,8420.0,True,,,,0.0
2021-05-26 03:15:00,,,5408.0,3064.0,0.0,8472.0,8472.0,True,,,,0.0
2021-05-26 03:30:00,,,5348.0,3064.0,0.0,8412.0,8412.0,True,,,,0.0
2021-05-26 03:45:00,,,5347.0,3064.0,0.0,8411.0,8411.0,True,,,,0.0
2021-05-26 04:00:00,,,5358.0,3064.0,0.0,8422.0,8422.0,True,,,,0.0
2021-05-26 04:15:00,,,5399.0,3064.0,0.0,8463.0,8463.0,True,,,,0.0
